Message_ID,Category,Brand,Model,RAM,ROM,Cur_Price,Avg_Price,Img_URL,Where_Buy_List,Hist_Min_Price,Hist_Min_Shop,Hist_Min_Date,Post_Datetime,Text_Hash,Actual
841,смартфоны,samsung,galaxy a31,4,128,18990,19953.0,https://img.mvideo.ru/pdb/small_pic/480/30049743b.jpg,"[(1, 'black', 'https://www.mvideo.ru/products/smartfon-samsung-galaxy-a31-128gb-black-sm-a315f-30049740'), (1, 'white', 'https://www.mvideo.ru/products/smartfon-samsung-galaxy-a31-128gb-white-sm-a315f-30049742')]",16929,3,2020-12-20 09:43:35.635758,2020-12-25 02:27:13.072774,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",False
842,смартфоны,samsung,galaxy a51,4,64,19990,20776.0,https://img.mvideo.ru/pdb/small_pic/480/30047894b.jpg,"[(1, 'black', 'https://www.mvideo.ru/products/smartfon-samsung-galaxy-a51-64gb-black-sm-a515f-30047894'), (1, 'white', 'https://www.mvideo.ru/products/smartfon-samsung-galaxy-a51-64gb-white-sm-a515f-30047892'), (1, 'red', 'https://www.mvideo.ru/products/smartfon-samsung-galaxy-a51-64gb-red-sm-a515f-30047893'), (1, 'blue', 'https://www.mvideo.ru/products/smartfon-samsung-galaxy-a51-64gb-blue-sm-a515f-30051583')]",16909,3,2020-12-20 09:43:35.648015,2020-12-25 02:27:13.564799,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",False
843,смартфоны,samsung,galaxy a51,6,128,22990,24076.0,https://img.mvideo.ru/pdb/small_pic/480/30047894b.jpg,"[(1, 'black', 'https://www.mvideo.ru/products/smartfon-samsung-galaxy-a51-128gb-black-sm-a515f-30047891'), (1, 'white', 'https://www.mvideo.ru/products/smartfon-samsung-galaxy-a51-128gb-white-sm-a515f-30047759'), (1, 'red', 'https://www.mvideo.ru/products/smartfon-samsung-galaxy-a51-128gb-red-sm-a515f-30047890'), (1, 'blue', 'https://www.mvideo.ru/products/smartfon-samsung-galaxy-a51-128gb-blue-sm-a515f-30051582')]",20309,3,2020-12-20 09:43:35.692696,2020-12-25 02:27:14.103679,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",False
844,смартфоны,samsung,galaxy a71,6,128,28990,30673.0,https://img.mvideo.ru/pdb/small_pic/480/30047907b.jpg,"[(1, 'black', 'https://www.mvideo.ru/products/smartfon-samsung-galaxy-a71-blacksm-a715f-dsm-30047907'), (1, 'blue', 'https://www.mvideo.ru/products/smartfon-samsung-galaxy-a71-blue-sm-a715f-dsm-30047909'), (1, 'silver', 'https://www.mvideo.ru/products/smartfon-samsung-galaxy-a71-silver-sm-a715f-dsm-30047908')]",27069,3,2020-12-19 03:56:30.820837,2020-12-25 02:27:14.645048,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",False
845,смартфоны,samsung,galaxy note10 lite,6,128,39990,43431.0,https://img.mvideo.ru/pdb/small_pic/480/30047952b.jpg,"[(1, 'aura', 'https://www.mvideo.ru/products/smartfon-samsung-galaxy-note10-lite-aura-sm-n770f-dsm-30047952')]",38649,3,2020-12-18 09:32:12.802717,2020-12-25 02:27:18.224682,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",False
846,смартфоны,samsung,galaxy s20 fe,6,128,44499,46826.0,https://img.mvideo.ru/pdb/small_pic/480/30053164b.jpg,"[(3, 'белый', 'https://www.dns-shop.ru/product/2be4227bd62a3332/65-smartfon-samsung-galaxy-s20-fe-128-gb-belyj/'), (3, 'зеленый', 'https://www.dns-shop.ru/product/77008e31d62a3332/65-smartfon-samsung-galaxy-s20-fe-128-gb-zelenyj/'), (3, 'оранжевый', 'https://www.dns-shop.ru/product/ad1a7416d62a3332/65-smartfon-samsung-galaxy-s20-fe-128-gb-oranzevyj/'), (3, 'розовый', 'https://www.dns-shop.ru/product/611758f4d62a3332/65-smartfon-samsung-galaxy-s20-fe-128-gb-rozovyj/'), (3, 'синий', 'https://www.dns-shop.ru/product/1bfc27b5d62a3332/65-smartfon-samsung-galaxy-s20-fe-128-gb-sinij/')]",40899,3,2020-12-20 09:43:35.797798,2020-12-25 02:27:18.632282,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",False
847,смартфоны,samsung,galaxy s10+,8,128,54990,57020.0,https://img.mvideo.ru/pdb/small_pic/480/30042522b.jpg,"[(1, 'оникс', 'https://www.mvideo.ru/products/smartfon-samsung-galaxy-s10-oniks-30042522'), (1, 'перламутр', 'https://www.mvideo.ru/products/smartfon-samsung-galaxy-s10-perlamutr-30042524'), (1, 'аквамарин', 'https://www.mvideo.ru/products/smartfon-samsung-galaxy-s10-akvamarin-30042523'), (1, 'black ceramic', 'https://www.mvideo.ru/products/smartfon-samsung-galaxy-s10-128gb-black-ceramic-sm-g975f-ds-30050510'), (1, 'white ceramic', 'https://www.mvideo.ru/products/smartfon-samsung-galaxy-s10-128gb-white-ceramic-sm-g975f-ds-30050511')]",49990,1,2020-12-23 02:50:47.573985,2020-12-25 02:27:19.151770,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",False
848,смартфоны,samsung,galaxy s20,8,128,54990,58737.0,https://img.mvideo.ru/pdb/small_pic/480/30048207b.jpg,"[(1, 'gray', 'https://www.mvideo.ru/products/smartfon-samsung-galaxy-s20-gray-sm-g980f-ds-30048207')]",49990,1,2020-12-23 02:50:47.577372,2020-12-25 02:27:19.823799,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",False
849,смартфоны,samsung,galaxy m11,3,32,9479,10541.0,https://img.mvideo.ru/pdb/small_pic/480/30049750b.jpg,"[(3, 'фиолетовый', 'https://www.dns-shop.ru/product/c35037197f153332/64-smartfon-samsung-galaxy-m11-32-gb-fioletovyj/')]",9479,3,2020-12-25 03:20:58.502701,2020-12-25 03:22:12.785074,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",False
850,смартфоны,honor,9x premium,6,128,15519,17372.0,https://img.mvideo.ru/pdb/small_pic/480/30046194b.jpg,"[(3, 'черный', 'https://www.dns-shop.ru/product/82533cd0d36b3332/659-smartfon-honor-9x-premium-128-gb-cernyj/')]",15519,3,2020-12-25 03:20:58.693900,2020-12-25 03:22:13.880077,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",False
851,смартфоны,samsung,galaxy m51,6,128,26699,29844.0,https://img.mvideo.ru/pdb/small_pic/480/30052840b.jpg,"[(3, 'белый', 'https://www.dns-shop.ru/product/7e691cf8ee5e1b80/667-smartfon-samsung-galaxy-m51-128-gb-belyj/'), (3, 'черный', 'https://www.dns-shop.ru/product/a4cef716ee501b80/667-smartfon-samsung-galaxy-m51-128-gb-cernyj/')]",26699,3,2020-12-25 03:20:58.800694,2020-12-25 03:22:14.381535,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",False
852,смартфоны,samsung,galaxy s10,8,128,28649,41356.0,https://img.mvideo.ru/pdb/small_pic/480/30042519b.jpg,"[(3, 'красный', 'https://www.dns-shop.ru/product/19f11df67aac3332/61-smartfon-samsung-galaxy-s10-128-gb-krasnyj/')]",28649,3,2020-12-20 14:22:15.367055,2020-12-25 08:16:09.900283,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",False
853,смартфоны,samsung,galaxy s10 plus,8,128,44990,52490.0,https://mtscdn.ru/upload/iblock/d46/smartfon_samsung_g975_galaxy_s10_plus_8_128gb_oniks.jpg,"[(5, 'оникс', 'https://www.shop.mts.ru/product/smartfon-samsung-g975-galaxy-s10-plus-8-128gb-oniks'), (5, 'red', 'https://www.shop.mts.ru/product/smartfon-samsung-galaxy-s10-plus-g975-8-128gb-red')]",59990,5,2020-12-24 19:20:30.143383,2020-12-25 16:12:28.076665,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",False
854,смартфоны,samsung,galaxy s10,8,128,34990,39993.0,https://img.mvideo.ru/pdb/small_pic/480/30042519b.jpg,"[(5, 'оникс', 'https://www.shop.mts.ru/product/smartfon-samsung-galaxy-s10-g973-8-128gb-oniks'), (5, 'перламутр', 'https://www.shop.mts.ru/product/smartfon-samsung-g973-galaxy-s10-8-128gb-perlamutr'), (5, 'red', 'https://www.shop.mts.ru/product/smartfon-samsung-g973-galaxy-s10-8-128gb-red')]",28649,3,2020-12-20 14:22:15.367055,2020-12-25 16:12:28.639249,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",False
855,смартфоны,samsung,galaxy s10+,8,128,44990,54020.0,https://img.mvideo.ru/pdb/small_pic/480/30042522b.jpg,"[(5, 'аквамарин', 'https://www.shop.mts.ru/product/smartfon-samsung-g975-galaxy-s10-plus-8-128gb-akvamarin')]",44990,5,2020-12-25 16:12:14.474009,2020-12-25 16:12:29.298288,"d6a81f224bbf2f7c22baddbd5d40730eb20cfb0b3d74e10cab61788214caceb1",False
